,reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion
597,2f848132-4310-4581-8d8c-4cb1746c44d4,Rangilal Patel,nice,5,0,463.1.0.53.85,2024-08-04 02:18:29,463.1.0.53.85
598,718390d7-3891-44f4-a29c-58519cadf3db,Riajul Alom,Very good👍👍,5,0,473.0.0.41.81,2024-08-04 02:17:37,473.0.0.41.81
599,0c80fa9f-ff98-4066-ac68-61f0f5b83c86,brooks lilian,this is the best social media ever,3,0,471.0.0.35.80,2024-08-04 02:16:45,471.0.0.35.80
600,8a585061-a422-4e48-8f9f-aacb66826d21,Suraj Singh,good,3,0,472.0.0.45.79,2024-08-04 02:16:36,472.0.0.45.79
601,bd3e7fa2-24c1-4c89-919c-0547ef31cf13,Md Awal,good,5,0,475.1.0.46.82,2024-08-04 02:16:30,475.1.0.46.82
602,8828bea1-2b49-48ae-b182-670e0c8e46da,625 Monowar,wow,5,0,475.1.0.46.82,2024-08-04 02:16:25,475.1.0.46.82
603,5644d917-71b7-46da-8de7-2536aedd3543,Jannat Ullah,Nice,5,0,,2024-08-04 02:16:18,
604,a6ab20e9-a5b4-4337-a752-20ed187e86f8,Md Robbani,good,5,0,474.0.0.52.74,2024-08-04 02:15:36,474.0.0.52.74
605,1ff8a814-a968-4c97-9243-171dae194448,Tim Hamer,80% Mathema Tical... F YOUR LIFE STYLE,3,0,475.1.0.46.82,2024-08-04 02:15:30,475.1.0.46.82
606,ae0e15fe-1953-458a-83e3-ec1677d00952,Mohammad Salimkazi,🤣🤣🤣,5,0,,2024-08-04 02:13:35,
607,07aaeb3c-9752-4a2c-a073-d00116929efb,Engel Berthold,recently only problems with the Facebook app Data hackers are being attentive when dealing with each other ‼️ affected worldwide Lately so ultimately only problems with the Facebook app Data hackers are being attentive when dealing with each other ‼️ affected worldwide,1,0,,2024-08-04 02:13:16,
608,a70f5483-0a0b-4dc2-8b98-dd7e63db5ae8,Jasjeet Singh,my story will can't lod this app is trash,1,0,475.1.0.46.82,2024-08-04 02:13:11,475.1.0.46.82
609,76fd335f-8a2e-43ed-99a0-aa5aec7bf520,Samir D Hi Fi,life is danger ⚡,5,0,473.0.0.41.81,2024-08-04 02:13:09,473.0.0.41.81
610,a87daa48-6bec-4edc-8785-6420d53fab03,Sanju Jaiswal,good,5,0,,2024-08-04 02:12:49,
611,f44c34ee-0bfb-44b6-a50c-6485205a23a2,Maya Bhandari,Sorry,3,0,475.0.0.40.82,2024-08-04 02:12:45,475.0.0.40.82
612,630e00a5-a8ee-45d4-9ee7-ad1c24c7bf83,MD HASIB SARDAR,Like it,4,0,475.1.0.46.82,2024-08-04 02:12:28,475.1.0.46.82
613,3507d7c3-9fea-4c6d-8287-1fc8fd88bad6,Steve Powell,absolutely fantastic place for food and hospitality is 2nd to none 100% keep up the amazing work,5,0,475.1.0.46.82,2024-08-04 02:11:33,475.1.0.46.82
614,5a9ccef5-3541-401c-817c-2582c976d106,Dipankar Sarkar,thanks for sharing 🙏♥️,5,0,474.0.0.52.74,2024-08-04 02:11:28,474.0.0.52.74
615,7a7293d1-431b-47b2-9aef-50a53ccf8fbe,Hope Hawu,it's a great app,5,0,475.1.0.46.82,2024-08-04 02:11:07,475.1.0.46.82
616,5bef4d24-c0cd-4a7f-99de-586c1834e12c,Shyoji Lal,good,4,0,475.1.0.46.82,2024-08-04 02:10:54,475.1.0.46.82
617,f367c320-aec8-4108-9333-ad5892b447d8,johnstone mugairwa,thankfully,5,0,475.1.0.46.82,2024-08-04 02:10:50,475.1.0.46.82
618,6b423ca0-ad53-4732-bd2a-a5c5c109b312,Ndong Albert,💯,5,0,475.1.0.46.82,2024-08-04 02:10:37,475.1.0.46.82
619,6a2efe8e-37e7-4e11-9a15-a6822bc33cd7,Jamil Khan,nice,5,0,,2024-08-04 02:09:37,
620,6bbe113a-9db4-4522-a95e-465677b2d914,Datta Chavan,super,5,0,472.0.0.45.79,2024-08-04 02:09:34,472.0.0.45.79
621,b5478539-07db-42f8-beb0-95e51deb6f7d,Aileen Elomina,good for all videos,4,0,475.1.0.46.82,2024-08-04 02:09:05,475.1.0.46.82
